time,code,description,disposition,location,patrol_zone,landmark,lat,long,year,month,day_of_year,day_of_month,day_of_week,hour,semester,enrollment,pop_total,pop_male,pop_female,pop_under_5,pop_5_9,pop_10_14,pop_15_19,pop_20_24,pop_25_34,pop_35_44,pop_45_54,pop_55_59,pop_60_64,pop_65_74,pop_75_84,pop_over_84,inc_lesser_10,inc_10_15,inc_15_25,inc_25_35,inc_35_50,inc_50_75,inc_75_100,inc_100_150,inc_150_200,inc_greater_200,inc_median,inc_mean
2017-01-24 13:27:00,2308,Larceny - From Building,Cleared by Arrest,ONCAM,Z2,Wardlaw Center,33.7713150110231,-84.39342335105592,2017,1,24,24,1,13,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-25 05:20:00,2308,Larceny - From Building,Unfounded,ONCAMRES,Z4,Fitten Residence Hall,33.7778845086959,-84.4042117094421,2017,1,25,25,2,5,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-25 08:37:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z4,Ferst Drive @ Regents Drive,0.0,0.0,2017,1,25,25,2,8,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-25 18:40:00,5499,Traffic Offense (describe offense),Prosecution Declined,PUB,Z4,"Tenth Street Street, NW at Hemphill Avenue, NW",33.781552,-84.404199,2017,1,25,25,2,18,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-26 18:59:00,2303,Shoplifting,,ONCAM,Z2,Barnes and Noble Bookstore,33.7768439093347,-84.388907415106,2017,1,26,26,3,18,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-26 20:04:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW",33.774859,-84.406442,2017,1,26,26,3,20,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-27 22:00:00,1204,Robbery - Street - Gun,Unfounded,PUB,Z1,,33.773123999999996,-84.403163,2017,1,27,27,4,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-27 22:48:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,OFFCAM,"Fourteenth Street, NW / Hemphill Avenue, NW",0.0,0.0,2017,1,27,27,4,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-28 00:56:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAMRES,Z2,Cloudman Residence Hall,33.7794998804019,-84.40233694088559,2017,1,28,28,5,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-29 02:28:00,3562,Marijuana - Possession of,Prosecution Declined,PUB,Z1,"Tenth Street, NW at 75/85 South",33.781564,-84.39104,2017,1,29,29,6,2,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-31 13:20:00,2308,Larceny - From Building,Cleared by Arrest,ONCAM,Z4,Student Center,33.7773894532303,-84.4023847826742,2017,1,31,31,1,13,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-01-31 14:10:00,2308,Larceny - From Building,,ONCAM,Z2,Clough Building,33.777638813028695,-84.3957495982593,2017,1,31,31,1,14,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-01 03:00:00,2204,Burglary - No Forced Entry - Residence,,NONCAM,Z2,Delta Sigma Phi Fraternity,33.7757242947332,-84.392855695001,2017,2,32,1,2,3,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-01 10:00:00,2205,Burglary - No Forced Entry -NonResidence,,ONCAM,Z2,Athletic Association Lot @ Bobby Dodd Way Lot   Z2,0.0,0.0,2017,2,32,1,2,10,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-01 17:53:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Ethel Street, NW",0.0,0.0,2017,2,32,1,2,17,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-01 22:30:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Student Center,33.7773894532303,-84.4023847826742,2017,2,32,1,2,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-02 09:00:00,2317,Larceny - Bicycle,,ONCAMRES,Z2,Howell Residence Hall,33.7721357088,-84.3909841292,2017,2,33,2,3,9,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-02 16:00:00,2308,Larceny - From Building,Unfounded,ONCAM,Z4,Campus Recreation Center,33.7772624904425,-84.40386736915849,2017,2,33,2,3,16,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-02 17:06:00,2317,Larceny - Bicycle,Cleared by Arrest,ONCAM,Z3,Student Center,33.7773894532303,-84.4023847826742,2017,2,33,2,3,17,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-02 20:43:00,7399,,,NONCAM,OFFCAM,,33.773123999999996,-84.403163,2017,2,33,2,3,20,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 01:02:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z2,Perry-Matheson Residence Hall,33.7745062595,-84.3910581935,2017,2,34,3,4,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 03:34:00,5499,Traffic Offense (describe offense),Prosecution Declined,NONCLERY,Z1,Texaco,0.0,0.0,2017,2,34,3,4,3,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 10:50:00,2317,Larceny - Bicycle,,ONCAM,Z3,College of Computing,33.7766396726015,-84.39781478504258,2017,2,34,3,4,10,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 11:15:00,2308,Larceny - From Building,Prosecution Declined,ONCAM,Z3,Student Center,33.7773894532303,-84.4023847826742,2017,2,34,3,4,11,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 19:00:00,2317,Larceny - Bicycle,,ONCAM,Z2,Brittan Dinning Hall,0.0,0.0,2017,2,34,3,4,19,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 19:53:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Spring Street, NW",33.771329,-84.39618,2017,2,34,3,4,19,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-03 22:30:00,2204,Burglary - No Forced Entry - Residence,,NONCAM,Z2,Alpha Epsilon Pi Fraternity,33.7825906898659,-84.3916406357827,2017,2,34,3,4,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-04 00:00:00,2308,Larceny - From Building,,ONCAMRES,Z3,Phi Kappa Theta Fraternity,33.776674112600006,-84.3939393605,2017,2,35,4,5,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-04 00:53:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAMRES,Z3,Pi Kappa Alpha Fraternity,33.7769635800309,-84.39591719951791,2017,2,35,4,5,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-04 21:06:00,5499,Traffic Offense (describe offense),Cleared by Arrest,NONCAM,OFFCAM,"Tenth Street, NW at Holly Street, NW",33.77895641,-84.40131466,2017,2,35,4,5,21,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-05 01:47:00,5707,Criminal Trespass,Cleared by Arrest,ONCAM,Z2,Waffle House,33.7763985841177,-84.388799243222,2017,2,36,5,6,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-05 06:00:00,2317,Larceny - Bicycle,Cleared by Arrest,NONCAM,Z1,Kappa Sigma Fraternity,33.7781678194185,-84.3930843901124,2017,2,36,5,6,6,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-06 05:39:00,5499,Traffic Offense (describe offense),,ONCAM,Z1,,33.773123999999996,-84.403163,2017,2,37,6,0,5,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-06 09:00:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2017,2,37,6,0,9,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-06 19:50:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z1,"10th Street, NW @ Atlantic Drive, NW",0.0,0.0,2017,2,37,6,0,19,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-07 00:00:00,5309,Harassing Communication,Prosecution Declined,ONCAMRES,Z1,Crecine Residence Hall,33.779796139076296,-84.40261024356441,2017,2,38,7,1,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-07 22:23:00,8399,,Prosecution Declined,ONCAMRES,Z1,"North Avenue Apartments, South Building",33.7712915716627,-84.3913324013709,2017,2,38,7,1,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-08 09:30:00,2901,Damage to Property - Business,,ONCAM,Z2,Clough Undergraduate Learning Center,33.7794998804019,-84.40233694088559,2017,2,39,8,2,9,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-08 13:17:00,2317,Larceny - Bicycle,Cleared by Arrest,ONCAM,Z3,College of Architecture- East Wing,33.77608578,-84.39608548,2017,2,39,8,2,13,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-08 18:20:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z1,"Hemphill Avenue, NW @ 10th Street, NW",33.781552,-84.404199,2017,2,39,8,2,18,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-09 05:25:00,5707,Criminal Trespass,Cleared by Arrest,ONCAM,Z2,Waffle House,33.7763985841177,-84.388799243222,2017,2,40,9,3,5,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-09 11:00:00,2317,Larceny - Bicycle,Cleared by Arrest,ONCAM,Z2,Towers Residence Hal,33.77628053,-84.38801865,2017,2,40,9,3,11,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-09 12:15:00,1313,Simple Assault/Battery,Cleared by Arrest,ONCAM,Z2,Montgomery Knight Building  (SST II),33.7719125568,-84.3960731154,2017,2,40,9,3,12,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-09 18:07:00,2305,Larceny - Articles from Vehicle,,ONCAM,Z1,Research Administration,33.7815296245475,-84.4031600645897,2017,2,40,9,3,18,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-10 16:45:00,2308,Larceny - From Building,,ONCAM,Z3,Boggs Building,33.7794998804019,-84.40233694088559,2017,2,41,10,4,16,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-10 21:00:00,2903,Damage to Property - Public,,ONCAM,Z2,Success Center,33.772690967913604,-84.39517474695009,2017,2,41,10,4,21,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-10 23:00:00,2902,Damage to Property - Private,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2017,2,41,10,4,23,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-10 23:06:00,5499,Traffic Offense (describe offense),Cleared by Arrest,NONCAM,Z1,"Fourteenth Street, NW @ State Street, NW",0.0,0.0,2017,2,41,10,4,23,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-11 01:05:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z2,,33.773123999999996,-84.403163,2017,2,42,11,5,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-11 01:12:00,4803,Making A False Report/Giving False Information,Cleared by Arrest,,Z2,"Bobby Dodd Way at Fowler Street, NW",0.0,0.0,2017,2,42,11,5,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-11 01:15:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z2,Glenn Residence Hall,33.7794998804019,-84.40233694088559,2017,2,42,11,5,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-11 03:25:00,5404,Driving Under the Influence of Alcohol,Cleared by Arrest,PUB,Z1,"Tenth Street, NW and Hemphill Avneue, NW",33.78153,-84.393571,2017,2,42,11,5,3,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-11 13:30:00,2308,Larceny - From Building,,ONCAM,Z2,Academy of Medicine,33.7784139312402,-84.3872865642708,2017,2,42,11,5,13,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-11 15:30:00,2317,Larceny - Bicycle,Cleared by Arrest,ONCAMRES,Z2,Perry-Matheson Residence Hall,33.7745062595,-84.3910581935,2017,2,42,11,5,15,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-12 00:18:00,5499,Traffic Offense (describe offense),Cleared by Arrest,NONCAM,OFFCAM,"Howell Mill Road, NW @ Fourteenth Street, NW",0.0,0.0,2017,2,43,12,6,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-12 03:37:00,4802,Obstructing Officer/Criminal Investigation,Cleared by Arrest,ONCAM,Z2,NAA Turnaround,33.77005,-84.39161999999999,2017,2,43,12,6,3,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-14 08:00:00,2902,Damage to Property - Private,,ONCAM,Z2,Bobby Dodd Stadium,33.779796139075195,-84.40261024356391,2017,2,45,14,1,8,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-14 12:00:00,5309,Harassing Communication,,ONCAM,Z3,Klaus Advanced Computing Building,33.7773894532303,-84.4023847826742,2017,2,45,14,1,12,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-14 16:00:00,5707,Criminal Trespass,,ONCAM,Z1,Institute of Paper Science 2 (IPST2),33.7867931923,-84.4062145431,2017,2,45,14,1,16,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-14 18:53:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,OFFCAM,"Northside Drive, NW / Ethel Street, NW",0.0,0.0,2017,2,45,14,1,18,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-16 17:00:00,2903,Damage to Property - Public,,ONCAM,Z3,Van Leer Electrical Engineering Building,33.7794998804019,-84.40233694088559,2017,2,47,16,3,17,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-16 23:50:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAMRES,Z2,Perry-Matheson Residence Hall,33.7745062595,-84.3910581935,2017,2,47,16,3,23,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-17 01:00:00,2308,Larceny - From Building,,NONCAM,Z2,Theta XI Fraternity   329A   Z2,33.7758785,-84.3916619,2017,2,48,17,4,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-17 07:30:00,2317,Larceny - Bicycle,,NONCAM,Z2,Beta Theta Pi Fraternity,33.7758098259919,-84.39426635488209,2017,2,48,17,4,7,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-17 22:00:00,3699,Sex Offense Free Text,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments,33.771291571663,-84.3913324013713,2017,2,48,17,4,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-18 01:13:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z1,Ford Envir. Science & Technology,33.7788966236,-84.39603608919998,2017,2,49,18,5,1,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-18 06:00:00,2204,Burglary - No Forced Entry - Residence,Prosecution Declined,ONCAMRES,Z2,NAA South,33.76932,-84.39182,2017,2,49,18,5,6,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-18 15:20:00,2699,Fraudulent Activity Offense Free ,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Western Avenue, NW",0.0,0.0,2017,2,49,18,5,15,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-18 22:34:00,5707,Criminal Trespass,Prosecution Declined,ONCAM,Z2,Alumni-Faculty House,33.7713172241955,-84.39371865031642,2017,2,49,18,5,22,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-19 00:59:00,5202,Carrying A Concealed Weapon,Cleared by Arrest,NONCAM,Z1,Theta Chi Fraternity,33.7794998804019,-84.40233694088559,2017,2,50,19,6,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-19 17:30:00,4802,Obstructing Officer/Criminal Investigation,Prosecution Declined,ONCAM,Z2,Fifth Street Bridge,33.776895,-84.390873,2017,2,50,19,6,17,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-19 20:00:00,2902,Damage to Property - Private,,ONCAMRES,Z2,NAA South Parking Deck,33.771276614064604,-84.38349315324109,2017,2,50,19,6,20,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-19 20:42:00,5707,Criminal Trespass,Prosecution Declined,ONCAM,Z2,Alumni-Faculty House,33.7713172241955,-84.39371865031642,2017,2,50,19,6,20,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-20 00:05:00,2308,Larceny - From Building,,ONCAM,Z1,McCamish Pavilion,33.781511039305,-84.3935698977523,2017,2,51,20,0,0,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-20 04:08:00,5404,Driving Under the Influence of Alcohol,Cleared by Arrest,PUB,Z2,Varsity,33.771499,-84.389315,2017,2,51,20,0,4,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-20 11:05:00,2199,Extortion Offense Free Text,,ONCAMRES,Z4,Fitten Residence Hall,33.7778845086959,-84.4042117094421,2017,2,51,20,0,11,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-21 14:09:00,2303,Shoplifting,,ONCAM,Z2,Barnes and Noble Bookstore,33.7768439093347,-84.388907415106,2017,2,52,21,1,14,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
2017-02-21 18:00:00,2434,Theft of Other Vehicle,Prosecution Declined,ONCAM,Z4,,33.773123999999996,-84.403163,2017,2,52,21,1,18,spring,25607.0,463855,229305,234550,26813,25046,23551,29764,44330,94749,66170,56625,24555,20270,31608,14733,5641,20673,12810,21440,17123,22830,29881,17216,22014,10370,18509,51269,90682
